"","Day","Weekday","School","SchoolType","School_Zip","District","DistrictNumber","County","TEA_Description","NCES_Description","MetroStatus","AttendancePercent","AbsentPercent","CovidTotalCountyCases","CovidCountyPercentIncrease","CovidTotalStateCases","CovidStatePercentIncrease","HousholdMediumIncome","Population","White","Black","Native","Asian","Islander","Other","Two","Hispanic","PercentWithoutDegree","PercentFamilyPoverty","UnemploymentRate","Latitude","Longitude","PRCP","TMAX","TMIN"
"719",2020-09-10,"Thursday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",99.02,0.98,114258,0.65453904770294,677888,0.405688225858292,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0.36,94,75
"720",2020-09-11,"Friday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",97.73,2.27,115518,1.10276742109963,683295,0.79762438632931,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,93,73
"721",2020-09-14,"Monday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",98,2,118332,2.43598400249312,694547,1.64672652368303,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,94,79
"722",2020-09-15,"Tuesday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",97.86,2.14,121102,2.34087144643884,701509,1.00237996852626,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,97,79
"723",2020-09-16,"Wednesday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",97.38,2.62,121537,0.359201334412318,706034,0.645038053681413,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,96,80
"724",2020-09-17,"Thursday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",96.76,3.24,122397,0.707603445864224,710423,0.62164145069501,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,92,79
"725",2020-09-18,"Friday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",95.68,4.32,123216,0.669134047403119,713652,0.45451794212743,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,92,77
"726",2020-09-21,"Monday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",94.75,5.25,138723,12.5852162056876,744736,4.35562430988774,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,3.82,78,71
"727",2020-09-22,"Tuesday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",NA,NA,139253,0.382056328078262,749069,0.581816912301814,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,7.32,82,74
"728",2020-09-23,"Wednesday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",95.06,4.94,139799,0.392092091373253,753551,0.59834274279138,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0.12,81,72
"729",2020-09-24,"Thursday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",97.07,2.93,140464,0.475682944799316,758379,0.640699833189795,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,76,69
"730",2020-09-25,"Friday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",95.56,4.44,141318,0.607984964118913,761644,0.430523524517423,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,85,71
"731",2020-09-28,"Monday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",96,4,142500,0.836411497473777,773679,1.58013455105011,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0.02,80,69
"732",2020-09-29,"Tuesday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",97.38,2.62,143109,0.427368421052621,780543,0.887189648420073,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,83,58
"733",2020-09-30,"Wednesday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",97.47,2.53,143480,0.259242954670924,784027,0.446355934266274,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,86,59
"734",2020-10-01,"Thursday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",97.83,2.17,144329,0.591720100362414,788066,0.515160829920402,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,90,61
"735",2020-10-02,"Friday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",96.55,3.45,147034,1.87419021818207,793962,0.74816068704906,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,84,63
"736",2020-10-05,"Monday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",97.08,2.92,149069,1.38403362487587,806535,1.58357704776804,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,84,68
"737",2020-10-06,"Tuesday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",96.38,3.62,149604,0.358894203355486,811191,0.577284308802462,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,87,66
"738",2020-10-07,"Wednesday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",98.15,1.85,150229,0.417769578353511,817166,0.736571288389531,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,89,64
"739",2020-10-08,"Thursday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",98.06,1.94,150607,0.251615866443888,821732,0.558760398743963,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,84,75
"740",2020-10-09,"Friday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",96.13,3.87,151012,0.268911803568228,826241,0.54871904708591,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0.34,80,73
"741",2020-10-12,"Monday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",95.94,4.06,152314,0.862183137763894,836807,1.27880364203665,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,92,75
"742",2020-10-13,"Tuesday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",97.7,2.3,152734,0.275746155967282,842316,0.658335793080123,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,89,72
"743",2020-10-14,"Wednesday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",98.59,1.41,153480,0.488430866735623,848168,0.694751138527594,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,89,69
"744",2020-10-15,"Thursday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",96.55,3.45,153840,0.234558248631744,853977,0.684887899567066,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0.43,93,71
"745",2020-10-16,"Friday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",96.69,3.31,154435,0.386765470618822,859567,0.654584374052236,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0.12,77,57
"746",2020-10-19,"Monday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",97.62,2.38,155635,0.777025933240516,874080,1.68840823344778,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,87,75
"747",2020-10-20,"Tuesday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",97.71,2.29,156065,0.27628746747197,879949,0.671448837634991,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,87,72
"748",2020-10-21,"Wednesday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",97.79,2.21,156911,0.542081824880669,886421,0.735497170858768,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,87,73
"749",2020-10-22,"Thursday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",97.44,2.56,157622,0.453123108003894,891714,0.597120329956091,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,88,74
"750",2020-10-23,"Friday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",97.08,2.92,158272,0.412378982629336,899390,0.860814117530961,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0.02,91,60
"751",2020-10-26,"Monday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",97.25,2.75,160158,1.19161949049738,917240,1.9846785043196,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,83,72
"752",2020-10-27,"Tuesday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",97.43,2.57,160503,0.21541228037314,924475,0.788779381623139,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0.06,77,63
"753",2020-10-28,"Wednesday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",98.14,1.86,161419,0.570705843504493,932245,0.840477027502096,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0.16,63,47
"754",2020-10-29,"Thursday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",98.32,1.68,161872,0.280636108512633,939355,0.762675047868311,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,67,46
"755",2020-10-30,"Friday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",97.25,2.75,162501,0.388578630028658,946023,0.709848779215516,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,70,50
"756",2020-11-02,"Monday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",97.07,2.93,164184,1.03568593424042,965780,2.08842702555858,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,74,49
"757",2020-11-03,"Tuesday","Black Elementary","Elementary","77060","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",92.28,7.72,164743,0.340471665935782,974292,0.881360144132204,30342,44828,5.46,16.16,0.44,1.31,0.14,0.07,0.87,75.54,43.5,33.1,6.7,29.933367,-95.39916,0,77,50
"758",2020-09-08,"Tuesday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",100,0,112787,NA,670427,NA,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0.02,90,77
"759",2020-09-09,"Wednesday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",94.21,5.79,113515,0.645464459556511,675149,0.704327242190428,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0,93,80
"760",2020-09-10,"Thursday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",94.51,5.49,114258,0.65453904770294,677888,0.405688225858292,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0.36,94,75
"761",2020-09-11,"Friday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",92.97,7.03,115518,1.10276742109963,683295,0.79762438632931,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0,93,73
"762",2020-09-14,"Monday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",93.81,6.19,118332,2.43598400249312,694547,1.64672652368303,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0,94,79
"763",2020-09-15,"Tuesday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",93.77,6.23,121102,2.34087144643884,701509,1.00237996852626,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0,97,79
"764",2020-09-16,"Wednesday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",93.86,6.14,121537,0.359201334412318,706034,0.645038053681413,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0,96,80
"765",2020-09-17,"Thursday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",92.8,7.2,122397,0.707603445864224,710423,0.62164145069501,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0,92,79
"766",2020-09-18,"Friday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",91.38,8.62,123216,0.669134047403119,713652,0.45451794212743,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0,92,77
"767",2020-09-21,"Monday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",91.56,8.44,138723,12.5852162056876,744736,4.35562430988774,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,3.82,78,71
"768",2020-09-22,"Tuesday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",NA,NA,139253,0.382056328078262,749069,0.581816912301814,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,7.32,82,74
"769",2020-09-23,"Wednesday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",88.5,11.5,139799,0.392092091373253,753551,0.59834274279138,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0.12,81,72
"770",2020-09-24,"Thursday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",91.4,8.6,140464,0.475682944799316,758379,0.640699833189795,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0,76,69
"771",2020-09-25,"Friday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",91.07,8.93,141318,0.607984964118913,761644,0.430523524517423,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0,85,71
"772",2020-09-28,"Monday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",91.01,8.99,142500,0.836411497473777,773679,1.58013455105011,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0.02,80,69
"773",2020-09-29,"Tuesday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",92.52,7.48,143109,0.427368421052621,780543,0.887189648420073,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0,83,58
"774",2020-09-30,"Wednesday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",91.67,8.33,143480,0.259242954670924,784027,0.446355934266274,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0,86,59
"775",2020-10-01,"Thursday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",90.22,9.78,144329,0.591720100362414,788066,0.515160829920402,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0,90,61
"776",2020-10-02,"Friday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",90.61,9.39,147034,1.87419021818207,793962,0.74816068704906,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0,84,63
"777",2020-10-05,"Monday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",90.16,9.84,149069,1.38403362487587,806535,1.58357704776804,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0,84,68
"778",2020-10-06,"Tuesday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",88.79,11.21,149604,0.358894203355486,811191,0.577284308802462,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0,87,66
"779",2020-10-07,"Wednesday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",88.87,11.13,150229,0.417769578353511,817166,0.736571288389531,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0,89,64
"780",2020-10-08,"Thursday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",91.09,8.91,150607,0.251615866443888,821732,0.558760398743963,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0,84,75
"781",2020-10-09,"Friday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",89.47,10.53,151012,0.268911803568228,826241,0.54871904708591,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0.34,80,73
"782",2020-10-12,"Monday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",88.43,11.57,152314,0.862183137763894,836807,1.27880364203665,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0,92,75
"783",2020-10-13,"Tuesday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",91.44,8.56,152734,0.275746155967282,842316,0.658335793080123,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0,89,72
"784",2020-10-14,"Wednesday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",91.83,8.17,153480,0.488430866735623,848168,0.694751138527594,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0,89,69
"785",2020-10-15,"Thursday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",90.6,9.4,153840,0.234558248631744,853977,0.684887899567066,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0.43,93,71
"786",2020-10-16,"Friday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",88.98,11.02,154435,0.386765470618822,859567,0.654584374052236,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0.12,77,57
"787",2020-10-19,"Monday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",91.76,8.24,155635,0.777025933240516,874080,1.68840823344778,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0,87,75
"788",2020-10-20,"Tuesday","Bleyl Middle School","Middle","77070","CYPRESS-FAIRBANKS ISD","101907","Harris","Major Suburban","Suburb-Large","Metro",91.5,8.5,156065,0.27628746747197,879949,0.671448837634991,66983,53239,46.12,17.55,0.15,8.88,0,0.04,0.97,26.29,6.5,8.1,6.2,29.978801,-95.57655,0,87,72
